Year,Week,Payer,Group_EM,Group_EM2,Visit Count,Avg. Charge E/M Weight,Charge Amount,Charge Billed Balance,Zero Balance - Collection * Charges,Payment per Visit,NRV Zero Balance*,Zero Balance Collection Rate,Collection Rate*,Payment Amount*,% of Visits w Radiology,Denial %,Procedure per Visit,Avg. Payment per Visit By Payor,Avg. Payments By Payor,NRV Gap ($),NRV Gap (%),NRV Gap Sum ($),Above NRV Benchmark,Payment_SD,Charge_SD,Invoice_Count,Payment_CV,Charge_CV,LowPayment_Rate,HighCharge_Rate,Expected Payments,Missed Revenue (RF),% Error (RF),Performance Diagnostic (RF),% Error,Performance Diagnostic
2025,13,2-BCBS,New E/M Code,New Level 4,26,4.0,10431.0,137.06,0.0,209.73,211.8375,0.5383903559120727,0.5349268586127591,5452.98,0.11538461538461539,0.0,0.07692307692307693,199.54897959183674,199.54897959183674,2.107500000000016,1.0048633957946007,54.795000000000414,0,56.62552484524978,114.97026371397753,26,0.9767922773843655,1.0239784619529915,0.1,0.1,5014.650649809416,438.3293501905837,8.74097481162008,Over Performed,8.74097481162008,Over Performed
2025,13,20-WORK COMP,Existing E/M Code,Existing Level 4,6,4.0,1470.0,735.0,0.0,143.57666666666668,143.57666666666668,0.5860272108843537,0.5860272108843537,430.73,0.0,0.3333333333333333,0.0,180.522,180.522,0.0,0.0,0.0,0,2.886751345948127,0.0,6,0.04979656134149894,0.0,0.1,0.1,301.0097565108781,129.7202434891219,43.09502954082287,Over Performed,43.09502954082287,Over Performed
2025,13,20-WORK COMP,New E/M Code,New Level 4,5,4.0,2236.61,1350.0,0.0,235.94,372.84999999999997,0.5007319267804622,0.35991242356722225,471.88,0.2,0.4,0.2,180.522,180.522,136.90999999999997,58.02746460964651,684.5499999999998,0,193.6199788245004,178.08929900474087,5,3.339951383761203,1.5861458484502944,0.1,0.1,663.0080973880702,-191.12809738807016,-28.827415251943684,Under Performed,-28.827415251943684,Under Performed
2025,13,3-MEDICARE,Existing E/M Code,Existing Level 4,1,4.0,245.0,245.0,0.0,,,,,0.0,0.0,0.0,0.0,130.03,130.03,,,,0,,,1,,,0.1,0.1,-61.06854516645603,61.06854516645603,-100.0,Under Performed,-100.0,Under Performed
2025,13,3-MEDICARE,New E/M Code,New Level 4,1,4.0,310.0,0.0,0.0,130.03,130.03,0.4194516129032258,0.4194516129032258,130.03,0.0,0.0,0.0,130.03,130.03,0.0,0.0,0.0,0,,,1,,,0.1,0.1,13.009815881580835,117.02018411841917,899.4760969991524,Over Performed,899.4760969991524,Over Performed
2025,13,4-MEDICAID,Existing E/M Code,Existing Level 4,19,4.0,6708.41,882.0,0.0,121.28999999999999,122.89692307692306,0.32645380593434986,0.33022713568900625,1940.6399999999999,0.05263157894736842,0.10526315789473684,0.05263157894736842,134.09722222222223,134.09722222222223,1.6069230769230671,1.3248603157086876,30.531538461538275,0,90.93541884216512,211.52474342564884,19,1.5686391447759092,1.8839374151288848,0.1,0.1,2499.0200444585216,-558.3800444585218,-22.343960213392744,Under Performed,-22.343960213392744,Under Performed
2025,13,4-MEDICAID,New E/M Code,New Level 4,23,4.0,8836.0,1696.0,0.0,144.343,154.21799999999996,0.40651064911392737,0.3879152584438931,2886.8599999999997,0.08695652173913043,0.043478260869565216,0.0,134.09722222222223,134.09722222222223,9.874999999999972,6.8413431894861345,227.12499999999935,0,40.47029282143424,76.75382855355464,23,0.6981139618483746,0.6836051755678227,0.1,0.1,3136.237442646491,-249.37744264649155,-7.951484771384408,Under Performed,-7.951484771384408,Under Performed
2025,13,5-COMMERCIAL,New E/M Code,New Level 4,5,4.0,2064.0,812.0,0.0,115.92999999999999,171.0,0.4584450402144772,0.29679119767296364,579.65,0.0,0.0,0.0,115.92999999999999,115.92999999999999,55.07000000000001,47.50280341585441,275.35,0,80.92995304582846,92.52405092731296,5,1.3960445110271869,0.8240620861574298,0.1,0.1,492.951615930506,86.69838406949395,17.587605206616523,Over Performed,17.587605206616523,Over Performed
2025,13,9-EPS,New E/M Code,New Level 4,1,,100.0,0.0,0.0,100.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0,,,1,,,0.1,0.1,485.0647237781286,-385.0647237781286,-79.38419450066202,Under Performed,-79.38419450066202,Under Performed
2025,13,9-EPS,Non E/M Code,Non E/M Code,66,,1368.0,45.0,0.0,20.353846153846153,20.353846153846153,1.0,1.0,1323.0,0.0,0.0,0.015151515151515152,100.0,100.0,0.0,0.0,0.0,0,31.001225161894194,30.911061228849878,66,0.5347722146566984,0.27530823981753044,0.1,0.1,1224.7244001948154,98.27559980518458,8.02430324647341,Over Performed,8.02430324647341,Over Performed
2025,14,1-SELF PAY,Existing E/M Code,Existing Level 3,1,3.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,205.42857142857142,205.42857142857142,0.0,0.0,0.0,0,,,1,,,0.1,0.1,494.0591871706645,-394.0591871706645,-79.75951007556982,Under Performed,-79.75951007556982,Under Performed
2025,14,1-SELF PAY,Existing E/M Code,Existing Level 4,4,4.0,966.0,0.0,0.0,241.5,241.5,1.0,1.0,966.0,0.0,0.0,0.0,205.42857142857142,205.42857142857142,0.0,0.0,0.0,0,106.88779163215975,106.88779163215975,4,1.8438181314573967,0.9519922190431949,0.1,0.1,1130.4037434822685,-164.4037434822685,-14.543807416615065,Under Performed,-14.543807416615065,Under Performed
2025,14,1-SELF PAY,New E/M Code,New Level 3,1,,50.0,0.0,0.0,50.0,50.0,1.0,1.0,50.0,0.0,0.0,0.0,205.42857142857142,205.42857142857142,0.0,0.0,0.0,0,,,1,,,0.1,0.1,394.9499121729773,-344.9499121729773,-87.34016682649587,Under Performed,-87.34016682649587,Under Performed
2025,14,1-SELF PAY,New E/M Code,New Level 4,19,3.9473684210526314,4301.0,0.0,0.0,226.3684210526316,226.3684210526316,1.0,1.0,4301.0,0.10526315789473684,0.0,0.05263157894736842,205.42857142857142,205.42857142857142,0.0,0.0,0.0,0,66.15151843920792,66.15151843920792,19,1.141115998929029,0.5891760870945959,0.1,0.1,2712.9489203989306,1588.0510796010694,58.53597418146567,Over Performed,58.53597418146567,Over Performed
2025,14,1-SELF PAY,New E/M Code,New PCP E/M Code,3,,335.0,0.0,0.0,111.66666666666667,111.66666666666667,1.0,1.0,335.0,0.0,0.0,0.0,205.42857142857142,205.42857142857142,0.0,0.0,0.0,0,2.88675134594813,2.88675134594813,3,0.049796561341499,0.025710745611739617,0.1,0.1,590.076346111467,-255.07634611146705,-43.227685331294815,Under Performed,-43.227685331294815,Under Performed
2025,14,1-SELF PAY,Non E/M Code,Non E/M Code,22,,1555.0,0.0,0.0,70.68181818181819,70.68181818181819,1.0,1.0,1555.0,0.0,0.0,0.0,205.42857142857142,205.42857142857142,0.0,0.0,0.0,0,29.812727169762603,29.812727169762603,22,0.5142705828647884,0.26552596756552693,0.1,0.1,1205.8116479183363,349.18835208166365,28.958780808303526,Over Performed,28.958780808303526,Over Performed
2025,14,12-HUMANA,Existing E/M Code,Existing Level 4,2,4.0,838.0,0.0,0.0,136.89999999999998,136.89999999999998,0.3257228005715452,0.3257228005715452,273.79999999999995,0.0,0.0,0.0,136.89999999999998,136.89999999999998,0.0,0.0,0.0,0,33.38958220762876,90.50966799187809,2,0.575971456946914,0.8061210579873764,0.1,0.1,165.23906115403338,108.56093884596658,65.69931957236655,Over Performed,65.69931957236655,Over Performed
2025,14,13-TRICARE,Existing E/M Code,Existing Level 4,3,4.0,1083.0,34.5,0.0,83.93666666666667,104.375,0.3381113124100815,0.25695332915250857,251.81,0.3333333333333333,0.0,0.0,84.94333333333333,84.94333333333333,20.438333333333333,24.349708113259997,61.315,0,38.51567256758388,106.7145725756328,3,0.6643966943369853,0.950449449831804,0.1,0.1,232.33927895232944,19.470721047670565,8.380296752003565,Over Performed,8.380296752003565,Over Performed
2025,14,13-TRICARE,New E/M Code,New Level 4,6,4.0,2407.0,125.41,0.0,85.44666666666666,118.345,0.2997347441028252,0.22039410193019252,512.68,0.0,0.0,0.0,84.94333333333333,84.94333333333333,32.89833333333334,38.50159943824609,197.39000000000004,0,65.46762854011642,104.39045294789496,6,1.1293188743312552,0.9297497631047532,0.1,0.1,804.822278333291,-292.1422783332911,-36.29898006032952,Under Performed,-36.29898006032952,Under Performed
2025,14,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,9,4.0,3086.0,140.01,0.0,146.8375,143.675,0.4302244561856363,0.45962129979831506,1174.7,0.0,0.3333333333333333,0.0,161.85666666666665,161.85666666666665,-3.1624999999999943,-2.153741380778067,-28.46249999999995,1,10.349130743345404,94.70143141004317,9,0.17852286606380005,0.8434548460395791,0.1,0.1,1246.8489178103823,-72.14891781038227,-5.786500415550306,Under Performed,-5.786500415550306,Under Performed
2025,14,15-UNITED HEALTHCARE,New E/M Code,New Level 4,7,4.0,3696.0,-11.129999999999999,0.0,179.02142857142857,190.56,0.32622875146521396,0.3480238444899274,1253.15,0.14285714285714285,0.14285714285714285,0.14285714285714285,161.85666666666665,161.85666666666665,11.53857142857143,6.44535769859953,80.77000000000001,0,21.159274899809642,118.00423721205946,7,0.36499822957350875,1.0510004362949916,0.1,0.1,1603.7823185711927,-350.6323185711926,-21.86283727604445,Under Performed,-21.86283727604445,Under Performed
2025,14,17-AETNA,Existing E/M Code,Existing Level 3,2,3.0,1060.92,164.0,0.0,299.21,,,0.3321160591395462,299.21,0.0,0.5,0.0,193.72555555555556,193.72555555555556,,,,0,,523.9095563167367,2,,4.666181361593803,0.1,0.1,327.7736316070409,-28.563631607040918,-8.71443851874122,Under Performed,-8.71443851874122,Under Performed
2025,14,17-AETNA,Existing E/M Code,Existing Level 4,6,4.0,2202.0,1040.0,0.0,143.098,177.8725,0.6336695373184735,0.5096201936131681,715.49,0.0,0.0,0.0,193.72555555555556,193.72555555555556,34.77449999999999,24.301178213531976,208.64699999999993,0,83.4143394147553,198.08583997853052,6,1.4389002624897766,1.7642443115595141,0.1,0.1,631.5015812086467,83.9884187913533,13.299795485959947,Over Performed,13.299795485959947,Over Performed
2025,14,17-AETNA,New E/M Code,New Level 4,12,4.0,4858.0,1301.0,0.0,206.03,253.42000000000002,0.663969778031516,0.5342798337374279,2472.36,0.25,0.0,0.08333333333333333,193.72555555555556,193.72555555555556,47.390000000000015,23.0015046352473,568.6800000000002,0,90.0738223499329,104.22513510607115,12,1.5537765752521144,0.9282773657740376,0.1,0.1,1899.4924062377245,572.8675937622756,30.15898309890797,Over Performed,30.15898309890797,Over Performed
2025,14,18-CIGNA,Existing E/M Code,Existing Level 3,1,3.0,160.0,0.0,0.0,57.85,57.85,0.3615625,0.3615625,57.85,0.0,1.0,0.0,159.38846153846154,159.38846153846154,0.0,0.0,0.0,0,,,1,,,0.1,0.1,-277.74278140361565,335.5927814036157,-120.82862413476461,Under Performed,-120.82862413476461,Under Performed
2025,14,18-CIGNA,Existing E/M Code,Existing Level 4,3,4.0,921.0,145.0,0.0,108.69666666666666,103.2,0.33506493506493507,0.3363187834422306,326.09,0.3333333333333333,0.0,0.0,159.38846153846154,159.38846153846154,-5.4966666666666555,-5.05688613572939,-16.489999999999966,1,61.629116765805854,61.506097258727124,3,1.0631044124248583,0.5478018127226892,0.1,0.1,112.62800010889873,213.46199989110124,189.5283585651057,Over Performed,189.5283585651057,Over Performed
2025,14,18-CIGNA,New E/M Code,New Level 3,2,3.0,533.0,0.0,0.0,110.805,110.805,0.41971533628444957,0.41971533628444957,221.61,0.0,0.0,0.0,159.38846153846154,159.38846153846154,0.0,0.0,0.0,0,6.144757928511097,44.54772721475249,2,0.10599728845549942,0.3967627082281618,0.1,0.1,78.1157307615324,143.4942692384676,183.69445928441655,Over Performed,183.69445928441655,Over Performed
2025,14,18-CIGNA,New E/M Code,New Level 4,8,4.0,3878.0,1078.98,0.0,209.5,244.65,0.4747060350665965,0.39741107275374404,1466.5,0.0,0.0,0.0,159.38846153846154,159.38846153846154,35.150000000000006,16.77804295942721,281.20000000000005,0,173.60931349824907,154.15738710811104,8,2.9947667093688186,1.3729971477004133,0.1,0.1,1385.0564041511911,81.44359584880885,5.880164562591963,Over Performed,5.880164562591963,Over Performed
2025,14,2-BCBS,Existing E/M Code,Existing Level 4,13,4.0,4258.0,-13.16,0.0,159.95076923076925,160.78,0.5029770708630974,0.511382288332027,2079.36,0.07692307692307693,0.0,0.0,187.9359090909091,187.9359090909091,0.8292307692307475,0.51842874730685,10.779999999999717,0,28.638841183940638,114.28372251011614,13,0.4940210086910522,1.0178638077520907,0.1,0.1,2031.1877312959464,48.17226870405375,2.3716305470848176,Average Performance,2.3716305470848176,Average Performance
2025,14,2-BCBS,New E/M Code,New Level 3,5,3.0,2080.0,-93.96000000000001,0.0,150.15400000000002,150.385,0.3323746733855917,0.515928592758492,750.7700000000001,0.0,0.2,0.0,187.9359090909091,187.9359090909091,0.23099999999996612,0.15384205548967467,1.1549999999998306,0,22.41981222044466,404.7283039274619,5,0.3867425422931877,3.6046978825369136,0.1,0.1,839.4869247399406,-88.71692473994051,-10.567993631041194,Under Performed,-10.567993631041194,Under Performed
2025,14,2-BCBS,New E/M Code,New Level 4,27,4.0,11373.08,1003.52,0.0,209.19423076923073,213.01526315789474,0.525730405825921,0.4996263301443252,5439.049999999999,0.14814814814814814,0.07407407407407407,0.037037037037037035,187.9359090909091,187.9359090909091,3.8210323886640083,1.8265476894910735,103.16787449392822,0,77.07825878537096,116.80366124301104,27,1.3296026507752516,1.0403075501996588,0.1,0.1,4957.650492068748,481.3995079312517,9.71023489254426,Over Performed,9.71023489254426,Over Performed
2025,14,20-WORK COMP,Existing E/M Code,Existing Level 4,5,4.0,1650.0,1160.0,0.0,148.58499999999998,148.58499999999998,0.606469387755102,0.606469387755102,297.16999999999996,0.0,0.4,0.0,148.58499999999998,148.58499999999998,0.0,0.0,0.0,0,2.36880771697492,190.06577808748213,5,0.04086201568767791,1.6928139227383299,0.1,0.1,163.67130119218984,133.49869880781011,81.56512341222866,Over Performed,81.56512341222866,Over Performed
2025,14,3-MEDICARE,New E/M Code,New Level 4,6,4.0,3370.92,815.9100000000001,0.0,125.106,93.22999999999999,0.21301514019622492,0.2717893792896048,625.53,0.16666666666666666,0.5,0.0,125.106,125.106,-31.876000000000005,-25.479193643790072,-191.25600000000003,1,47.82936211157327,294.1565882315064,6,0.8250581636193761,2.619894928135385,0.1,0.1,705.9084672492295,-80.37846724922952,-11.386528279289067,Under Performed,-11.386528279289067,Under Performed
2025,14,4-MEDICAID,Existing E/M Code,Existing Level 4,14,4.0,5103.0,304.0,0.0,121.91846153846153,124.32416666666666,0.342068350845671,0.34497047142426146,1584.9399999999998,0.0,0.07142857142857142,0.0,128.1130769230769,128.1130769230769,2.4057051282051276,1.9732082392183086,33.67987179487179,0,41.67463174125514,174.25964270858321,14,0.7188888501950945,1.552037154277826,0.1,0.1,2034.850173938577,-449.91017393857715,-22.11023591322935,Under Performed,-22.11023591322935,Under Performed
2025,14,4-MEDICAID,Existing E/M Code,Existing Level 5,1,5.0,552.0,-115.59,0.0,243.16,,,0.4405072463768116,243.16,0.0,1.0,0.0,128.1130769230769,128.1130769230769,,,,0,,,1,,,0.1,0.1,199.75419343843123,43.40580656156877,21.729609683987647,Over Performed,21.729609683987647,Over Performed
2025,14,4-MEDICAID,New E/M Code,New Level 3,1,3.0,235.0,0.0,0.0,88.81,88.81,0.3779148936170213,0.3779148936170213,88.81,0.0,1.0,0.0,128.1130769230769,128.1130769230769,0.0,0.0,0.0,0,,,1,,,0.1,0.1,-184.24523673319447,273.0552367331945,-148.20206024029036,Under Performed,-148.20206024029036,Under Performed
2025,14,4-MEDICAID,New E/M Code,New Level 4,14,4.0,5757.0,2043.0,0.0,128.5481818181818,153.93285714285713,0.41417355554339313,0.32787518694027357,1414.03,0.07142857142857142,0.21428571428571427,0.0,128.1130769230769,128.1130769230769,25.384675324675328,19.747206818202486,355.3854545454546,0,66.70669199086127,131.3522443200423,14,1.1506927620468113,1.1698839749339325,0.1,0.1,1472.2615839279242,-58.23158392792425,-3.955247122088531,Under Performed,-3.955247122088531,Under Performed
2025,14,5-COMMERCIAL,New E/M Code,New Level 4,1,4.0,548.0,-30.0,0.0,217.06,,,0.3960948905109489,217.06,0.0,0.0,0.0,217.06,217.06,,,,0,,,1,,,0.1,0.1,227.05630545470194,-9.99630545470194,-4.402566770688611,Under Performed,-4.402566770688611,Under Performed
2025,14,9-EPS,New E/M Code,New PCP E/M Code,1,,110.0,110.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0,,,1,,,0.1,0.1,-47.8055071964169,47.8055071964169,-100.0,Under Performed,-100.0,Under Performed
2025,14,9-EPS,Non E/M Code,Non E/M Code,59,,740.0,0.0,0.0,12.542372881355933,12.542372881355933,1.0,1.0,740.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,6.114770229698785,6.114770229698785,59,0.10547999960570166,0.054460978106303785,0.1,0.1,897.3291166161011,-157.32911661610115,-17.53304486645899,Under Performed,-17.53304486645899,Under Performed
2025,15,1-SELF PAY,Existing E/M Code,Existing Level 4,7,4.0,1663.0,0.0,0.0,237.57142857142858,237.57142857142858,1.0,1.0,1663.0,0.0,0.0,0.0,181.7,181.7,0.0,0.0,0.0,0,75.81305327988741,75.81305327988741,7,1.307777811704216,0.6752261948935698,0.1,0.1,1442.7442842531532,220.25571574684682,15.26644174929889,Over Performed,15.26644174929889,Over Performed
2025,15,1-SELF PAY,Existing E/M Code,Existing PCP E/M Code,1,,110.0,0.0,0.0,110.0,110.0,1.0,1.0,110.0,0.0,0.0,0.0,181.7,181.7,0.0,0.0,0.0,0,,,1,,,0.1,0.1,503.0876860991589,-393.0876860991589,-78.13502436266768,Under Performed,-78.13502436266768,Under Performed
2025,15,1-SELF PAY,New E/M Code,New Level 3,1,3.0,150.0,0.0,0.0,150.0,150.0,1.0,1.0,150.0,0.0,0.0,0.0,181.7,181.7,0.0,0.0,0.0,0,,,1,,,0.1,0.1,584.1739987758158,-434.1739987758158,-74.3227188621306,Under Performed,-74.3227188621306,Under Performed
2025,15,1-SELF PAY,New E/M Code,New Level 4,17,4.0,3064.0,0.0,0.0,183.76470588235293,183.76470588235293,1.018674136321195,1.018674136321195,3124.0,0.0,0.0,0.11764705882352941,181.7,181.7,0.0,0.0,0.0,0,64.25294683102548,62.055951982630866,17,1.108365572509107,0.552699073773436,0.1,0.1,2097.8054517645555,1026.1945482354445,48.91752699814311,Over Performed,48.91752699814311,Over Performed
2025,15,1-SELF PAY,New E/M Code,New PCP E/M Code,4,4.0,404.0,0.0,0.0,101.0,101.0,1.0,1.0,404.0,0.0,0.0,0.0,181.7,181.7,0.0,0.0,0.0,0,47.686476070265456,47.686476070265456,4,0.8225933744262177,0.42471786047101195,0.1,0.1,641.8807030584408,-237.88070305844076,-37.05995552210621,Under Performed,-37.05995552210621,Under Performed
2025,15,1-SELF PAY,Non E/M Code,Non E/M Code,13,,840.0,0.0,0.0,64.61538461538461,64.61538461538461,1.0,1.0,840.0,0.07692307692307693,0.0,0.0,181.7,181.7,0.0,0.0,0.0,0,33.445324689554795,33.445324689554795,13,0.5769330167031614,0.2978795649310589,0.1,0.1,827.6040885878954,12.395911412104624,1.4978069324494547,Average Performance,1.4978069324494547,Average Performance
2025,15,12-HUMANA,Existing E/M Code,Existing Level 4,2,4.0,611.0,0.0,0.0,124.49000000000001,124.49000000000001,0.4038886472621836,0.4038886472621836,248.98000000000002,0.5,0.0,0.0,176.6,176.6,0.0,0.0,0.0,0,42.42640687119285,85.55992052357225,2,0.7318569973912505,0.7620363126286916,0.1,0.1,134.8845883941085,114.09541160589151,84.58743357137676,Over Performed,84.58743357137676,Over Performed
2025,15,12-HUMANA,New E/M Code,New Level 4,3,4.0,1533.0,0.0,0.0,211.34,211.34,0.41650475430409156,0.41650475430409156,634.02,0.0,0.0,0.3333333333333333,176.6,176.6,0.0,0.0,0.0,0,120.17200464334444,279.3617726175147,3,2.072971268949996,2.4881254422883106,0.1,0.1,795.9763643857459,-161.95636438574593,-20.34688109247157,Under Performed,-20.34688109247157,Under Performed
2025,15,13-TRICARE,Existing E/M Code,Existing Level 4,3,4.0,1047.0,0.0,0.0,141.16666666666666,141.16666666666666,0.38939972398295053,0.38939972398295053,423.5,0.0,0.0,0.0,141.16666666666666,141.16666666666666,0.0,0.0,0.0,0,90.00890696666266,180.13328398716322,3,1.5526567826279383,1.6043505261725515,0.1,0.1,376.9044782714486,46.595521728551375,12.362687209832787,Over Performed,12.362687209832787,Over Performed
2025,15,15-UNITED HEALTHCARE,Existing E/M Code,Existing Level 4,7,4.0,3217.0,-6.02,0.0,131.62142857142857,137.25833333333333,0.30084069032624533,0.30904084288560435,921.35,0.14285714285714285,0.0,0.0,157.61952380952383,157.61952380952383,5.636904761904759,4.282664930084476,39.458333333333314,0,18.549253739321006,151.50561831480832,7,0.3199752735772087,1.3493792656263466,0.1,0.1,1265.564864222716,-344.2148642227161,-27.198516168835468,Under Performed,-27.198516168835468,Under Performed
2025,15,15-UNITED HEALTHCARE,New E/M Code,New Level 4,14,4.0,7221.22,848.7,0.0,170.61857142857144,172.32250000000005,0.37383975994857443,0.35215829528852727,2388.6600000000003,0.21428571428571427,0.2857142857142857,0.14285714285714285,157.61952380952383,157.61952380952383,1.7039285714286052,0.998677082548394,23.855000000000473,0,70.22025544474525,184.2380842971792,14,1.2113018540990805,1.6409097804726989,0.1,0.1,2836.17518175783,-447.51518175782985,-15.77882722605537,Under Performed,-15.77882722605537,Under Performed
2025,15,17-AETNA,Existing E/M Code,Existing Level 4,7,4.0,2233.0,58.32,0.0,153.28714285714287,165.50166666666667,0.5447607222100309,0.5088006609000684,1073.01,0.14285714285714285,0.14285714285714285,0.0,228.80684210526314,228.80684210526314,12.214523809523797,7.968394205707923,85.50166666666658,0,55.299811547082655,139.22523717583198,7,0.9539236767804096,1.2400044987547219,0.1,0.1,1074.627650341839,-1.617650341838953,-0.15053124133967505,Average Performance,-0.15053124133967505,Average Performance
2025,15,17-AETNA,New E/M Code,New Level 4,12,4.0,6469.0,651.2,0.0,272.86,296.2577777777778,0.5879565749438997,0.5764948443671006,3274.32,0.16666666666666666,0.0,0.0,228.80684210526314,228.80684210526314,23.397777777777776,8.575012012672351,280.7733333333333,0,103.6695931575626,204.0884203803178,12,1.7883040955934035,1.817706075053965,0.1,0.1,3000.5387486295062,273.7812513704939,9.124403125790103,Over Performed,9.124403125790103,Over Performed
2025,15,18-CIGNA,Existing E/M Code,Existing Level 4,3,4.0,1157.0,0.0,0.0,119.10333333333334,119.10333333333334,0.3224287171262163,0.3224287171262163,357.31,0.0,0.0,0.0,199.7164285714286,199.7164285714286,0.0,0.0,0.0,0,30.16560016530971,158.24453650389745,3,0.5203576543381192,1.4093991947765274,0.1,0.1,288.9239145671538,68.38608543284619,23.669236773043718,Over Performed,23.669236773043718,Over Performed
2025,15,18-CIGNA,New E/M Code,New Level 4,10,4.0,4852.8,0.98,0.0,219.60999999999999,227.34444444444443,0.4738904672060255,0.47488851725961656,2196.1,0.2,0.0,0.0,199.7164285714286,199.7164285714286,7.734444444444449,3.5218999337208916,77.34444444444449,0,85.85518686201263,216.40380362235368,10,1.481004966035925,1.927392586880313,0.1,0.1,2383.270883034871,-187.17088303487117,-7.853529549126479,Under Performed,-7.853529549126479,Under Performed
2025,15,18-CIGNA,New E/M Code,New Level 5,1,5.0,1065.0,0.0,0.0,242.62,242.62,0.22781220657276996,0.22781220657276996,242.62,0.0,0.0,0.0,199.7164285714286,199.7164285714286,0.0,0.0,0.0,0,,,1,,,0.1,0.1,304.83539214736015,-62.21539214736015,-20.409504194737558,Under Performed,-20.409504194737558,Under Performed
2025,15,2-BCBS,Existing E/M Code,Existing Level 4,19,4.0,6044.0,-184.82999999999998,0.0,152.2436842105263,147.08769230769232,0.47699600963773364,0.5313865396301253,2892.63,0.0,0.05263157894736842,0.0,180.56073170731707,180.56073170731707,-5.155991902833989,-3.3866704747529344,-97.9638461538458,1,46.818260944793074,147.41547285623344,19,0.8076166332483236,1.3129505342262435,0.1,0.1,2952.916667384689,-60.286667384688826,-2.041597314633431,Average Performance,-2.041597314633431,Average Performance
2025,15,2-BCBS,New E/M Code,New Level 4,22,4.0,10128.0,141.08,0.0,205.01636363636365,211.52421052631576,0.48910110370376225,0.4748743044543055,4510.360000000001,0.13636363636363635,0.045454545454545456,0.045454545454545456,180.56073170731707,180.56073170731707,6.507846889952106,3.174306077096868,143.17263157894632,0,38.6799073650162,161.4816945115999,22,0.6672297503174481,1.4382308245453557,0.1,0.1,4780.5258467604635,-270.16584676046295,-5.651383454887951,Under Performed,-5.651383454887951,Under Performed
2025,15,20-WORK COMP,Existing E/M Code,Existing Level 4,3,4.0,856.0,245.0,0.0,176.445,176.445,0.5834700011152001,0.5834700011152001,352.89,0.0,0.6666666666666666,0.0,306.425,306.425,0.0,0.0,0.0,0,37.031182130739495,69.85938257194472,3,0.6387891825563299,0.6222000438040985,0.1,0.1,317.5573093582925,35.33269064170747,11.126398165139516,Over Performed,11.126398165139516,Over Performed
2025,15,20-WORK COMP,New E/M Code,New Level 4,2,4.0,1029.0,0.0,0.0,436.405,436.405,0.8188051044083526,0.8188051044083526,872.81,0.5,0.5,0.0,306.425,306.425,0.0,0.0,0.0,0,228.5298406116803,118.08683245815344,2,3.942147716447971,1.051736067842905,0.1,0.1,1268.5819433388426,-395.7719433388427,-31.197980187010327,Under Performed,-31.197980187010327,Under Performed
2025,15,3-MEDICARE,Existing E/M Code,Existing Level 4,2,4.0,553.0,0.0,0.0,108.65,108.65,0.3950714285714286,0.3950714285714286,217.3,0.0,0.0,0.0,117.21333333333332,117.21333333333332,0.0,0.0,0.0,0,10.309616869699866,44.54772721475249,2,0.17784125036607393,0.3967627082281618,0.1,0.1,52.40319082594601,164.896809174054,314.66940576528754,Over Performed,314.66940576528754,Over Performed
2025,15,3-MEDICARE,New E/M Code,New Level 4,2,4.0,1414.92,1076.92,0.0,134.33999999999997,134.33999999999997,0.3974556213017751,0.3974556213017751,134.33999999999997,0.0,0.5,0.0,117.21333333333332,117.21333333333332,0.0,0.0,0.0,0,,522.4953427543637,2,,4.653585720062751,0.1,0.1,-128.94393936426934,263.2839393642693,-204.18481137022394,Under Performed,-204.18481137022394,Under Performed
2025,15,4-MEDICAID,Existing E/M Code,Existing Level 4,17,4.0,6810.0,237.0,0.0,125.7125,124.65066666666667,0.31300007935212293,0.3139294725407634,2011.4,0.058823529411764705,0.11764705882352941,0.058823529411764705,139.92275862068965,139.92275862068965,-1.0618333333333396,-0.8446521494150061,-18.051166666666774,1,58.90069297837959,195.41144376146752,17,1.0160390069867071,1.7404248991607225,0.1,0.1,2868.2541704510413,-856.8541704510412,-29.873718280562926,Under Performed,-29.873718280562926,Under Performed
2025,15,4-MEDICAID,New E/M Code,New Level 4,13,4.0,5437.0,0.0,0.0,157.41230769230768,160.34272727272725,0.3902842987009475,0.39405120979164054,2046.36,0.0,0.0,0.0,139.92275862068965,139.92275862068965,2.930419580419567,1.861620367161906,38.09545454545437,0,42.190314282199516,171.97778628171423,13,0.7277843920016032,1.5317138832083974,0.1,0.1,2461.887295982083,-415.52729598208293,-16.878404493180625,Under Performed,-16.878404493180625,Under Performed
2025,15,5-COMMERCIAL,New E/M Code,New Level 4,3,4.0,1019.0,409.0,0.0,172.33333333333334,,,0.5415231627455737,517.0,0.0,0.0,0.0,172.33333333333334,172.33333333333334,,,,0,125.00533321956041,51.3841739578767,3,2.156346355365729,0.45765127188896504,0.1,0.1,272.6220889097008,244.37791109029922,89.63980580870806,Over Performed,89.63980580870806,Over Performed
